day,lot_number,title,estimate_low,estimate_high,current_bid,bid_count,image_count,url
day1,1175,"SINGER SEWING MACHINE CHILD-SIZED ""SEW HANDY""",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/singer-sewing-machine-child-sized-sew-handy_ca9f73c7e5
day1,1094,"SMALL CAST STONE SCULPTURE SIGNED ""MICHEL"" ON BASE",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/small-cast-stone-sculpture-signed-michel-on-base_a87165ffbe
day1,1414,"SMALL GENRE PAINTING OF CHILD PLAYING",250,350,50,3,3,https://live.thomastonauction.com/auction-lot/small-genre-painting-of-child-playing_7900ae6aab
day1,1500,"SMALL TAINO WHITE STONE FERTILITY FETISH PENDANT",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/small-taino-white-stone-fertility-fetish-pendant_e03bae6b5d
day1,1268,"SPORTERIZED K98, 8MM MAUSER",200,400,50,3,4,https://live.thomastonauction.com/auction-lot/sporterized-k98-8mm-mauser_195f9b1e46
day1,1256,"SPORTERIZED SPRINGFIELD 03-A3 RIFLE, .30-06",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/sporterized-springfield-03-a3-rifle-30-06_a88983d84a
day1,1232,"SPRINGFIELD '73 TRAPDOOR RIFLE, .45-70",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/springfield-73-trapdoor-rifle-45-70_0b2296a4ac
day1,1374,"STEVE GIANAKOS (NYC, 1938 - )",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/steve-gianakos-nyc-1938_7f04a8f54a
day1,1077,"STEVEN HILEMAN (AMERICAN, COMTEMPORARY)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/steven-hileman-american-comtemporary_ae2a97d3a0
day1,1313,"STOW WENGENROTH (AMERICAN, 1906-1978), ALONG THE SHORE, 1938",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-along-the-shor_8af2cd9f22
day1,1308,"STOW WENGENROTH (AMERICAN, 1906-1978), BARRED OWL",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-barred-owl_0e66ca47ea
day1,1311,"STOW WENGENROTH (AMERICAN, 1906-1978), ISLAND HOME, 1968",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-island-home-19_d7bf5ac36a
day1,1316,"STOW WENGENROTH (AMERICAN, 1906-1978), MAINE COAST SEAGULLS",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-maine-coast-se_ae2ae20e1c
day1,1315,"STOW WENGENROTH (AMERICAN, 1906-1978), THE FOG BELL, 1954",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-the-fog-bell-1_73116afb18
day1,1310,"STOW WENGENROTH (AMERICAN, 1906-1978), THE LITTLE FELLOWS",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-the-little-fel_f9ab3adef5
day1,1309,"STOW WENGENROTH (AMERICAN, 1906-1978), THE SLOOP",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-the-sloop_151ae3cf9a
day1,1314,"STOW WENGENROTH (AMERICAN, 1906-1978), TIDE POOL",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-tide-pool_88b4b941e6
day1,1312,"STOW WENGENROTH (AMERICAN, 1906-1978), WINDY SHORE",600,800,250,3,1,https://live.thomastonauction.com/auction-lot/stow-wengenroth-american-1906-1978-windy-shore_62d37f7795
day1,1277,"STURMABTEILUNG DAGGER",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/sturmabteilung-dagger_99c81b4df4
day1,1346,"SUSAN BLACKWOOD (MT/CO/IL. 1948 - )",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/susan-blackwood-mt-co-il-1948_4d568f6fec
day1,1448,"THEO TOBIASSE (NY/FRANCE/ISRAEL, 1927-2012)",400,500,100,3,5,https://live.thomastonauction.com/auction-lot/theo-tobiasse-ny-france-israel-1927-2012_cbd9eb89ef
day1,1368,"THOMPSON LEHNERT (PA/OH, 1931-2020)",300,400,100,3,5,https://live.thomastonauction.com/auction-lot/thompson-lehnert-pa-oh-1931-2020_68171a9c2b
day1,1144,"TIM GAYDOS (NJ, 1941 - )",800,1000,250,3,3,https://live.thomastonauction.com/auction-lot/tim-gaydos-nj-1941_32ebead799
day1,1424,"TONY BELL (CA/TX, 1950-199)",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/tony-bell-ca-tx-1950-199_9764c789c4
day1,1274,"TOOLED LEATHER BUSCADERO GUN BELT & BRAUER BROS. HOLSTER",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/tooled-leather-buscadero-gun-belt-brauer-bros-hol_2f16859d09
day1,1441,"UNIDENTIFIED EARLY 20TH C DANISH ARTIST",300,500,100,3,5,https://live.thomastonauction.com/auction-lot/unidentified-early-20th-c-danish-artist_45502c35ab
day1,1366,"UNIDENTIFIED ISRAELI ARTIST",300,400,100,3,2,https://live.thomastonauction.com/auction-lot/unidentified-israeli-artist_e67688afbe
day1,1456,"UNIDENTIFIED MID-CENTURY PERUVIAN ARTIST",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/unidentified-mid-century-peruvian-artist_c72f7cef26
day1,1357,"UNSIGNED FRENCH WATERCOLOR GENRE SCENE",500,700,100,3,2,https://live.thomastonauction.com/auction-lot/unsigned-french-watercolor-genre-scene_1000ad9ca6
day1,1457,"UNSIGNED NUDE STUDY",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/unsigned-nude-study_b71cf5af5a
day1,1014,"VICTORIAN EASTLAKE WALNUT PLANT OR DISPLAY STAND",400,600,100,3,2,https://live.thomastonauction.com/auction-lot/victorian-eastlake-walnut-plant-or-display-stand_b51c032554
day1,1173,"VICTORIAN KALEIDOSCOPE ON STAND",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/victorian-kaleidoscope-on-stand_717bfbac83
day1,1212,"VICTORIAN KEITH, PROWSE & CO. FLUTINA ACCORDION",700,900,250,3,6,https://live.thomastonauction.com/auction-lot/victorian-keith-prowse-co-flutina-accordion_9a272e79ef
day1,1021,"VICTORIAN NEEDLEPOINT FRENCH STYLE ARMCHAIR",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/victorian-needlepoint-french-style-armchair_189e783eb5
day1,1250,"VINTAGE CARVED AND PAINTED MALLARD DUCK DECOY",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/vintage-carved-and-painted-mallard-duck-decoy_0534de9853
day1,1051,"VINTAGE COPPER STOCK POT WITH LID",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/vintage-copper-stock-pot-with-lid_1d88d499ef
day1,1301,"VINTAGE ELGIN WRISTWATCH",200,400,50,3,2,https://live.thomastonauction.com/auction-lot/vintage-elgin-wristwatch_381102778f
day1,1066,"VINTAGE FELMORE STERLING SILVER CIGARETTE CASE",150,250,50,3,3,https://live.thomastonauction.com/auction-lot/vintage-felmore-sterling-silver-cigarette-case_ca03c2a3c9
day1,1002,"VINTAGE LOUIS VUITTON MONOGRAM ABBESSES MESSENGER BAG",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/vintage-louis-vuitton-monogram-abbesses-messenger_75a9c58ad6
day1,1003,"VINTAGE LOUIS VUITTON MONOGRAM DROUOT SHOULDER BAG",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/vintage-louis-vuitton-monogram-drouot-shoulder-bag_828ff3c423
day1,1284,"VINTAGE MAINE STEAMSHIP COMPANY BROADSIDE PRINT, FRAMED",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/vintage-maine-steamship-company-broadside-print-f_702651e218
day1,1100,"VINTAGE NEW YORK CITY ROTARY DIAL PAY PHONE",100,200,50,3,1,https://live.thomastonauction.com/auction-lot/vintage-new-york-city-rotary-dial-pay-phone_4c12a86cc1
day1,1123,"VINTAGE RUPPERT KNICKERBOCKER BEER MERCHANDISING SIGN",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/vintage-ruppert-knickerbocker-beer-merchandising-_f9b64ff9e7
day1,1197,"W.G. PUDDEFOOT MARINE WATERCOLOR",300,500,100,3,6,https://live.thomastonauction.com/auction-lot/w-g-puddefoot-marine-watercolor_bbe9b4ac53
day1,1035,"WALNUT CASED BAROMETER, THERMOMETER & CLOCK",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/walnut-cased-barometer-thermometer-clock_3d550b7233
day1,1455,"WALT FRANCIS (WALTER) KUHN (NY/CA, 1877-1949)",400,500,100,3,4,https://live.thomastonauction.com/auction-lot/walt-francis-walter-kuhn-ny-ca-1877-1949_9d01a11bc6
day1,1121,"WASHINGTON MINT YEAR 2000 GIANT QUARTER-POUND GOLDEN PROOF SILVER MEDALLION",300,500,100,3,5,https://live.thomastonauction.com/auction-lot/washington-mint-year-2000-giant-quarter-pound-gol_00256a3eb4
day1,1106,"WAYNE BEAM MORRELL (MA/NJ, 1923-2013)",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/wayne-beam-morrell-ma-nj-1923-2013_1441d2dc10
day1,1340,"WENDY JONES CARTWRIGHT, EMBROIDERY ARTIST",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/wendy-jones-cartwright-embroidery-artist_59c27f5625
day1,1338,"WENDY JONES CARTWRIGHT, EMBROIDERY ARTIST",400,600,100,3,2,https://live.thomastonauction.com/auction-lot/wendy-jones-cartwright-embroidery-artist_e9bf25bb7c
day1,1289,"WHALES TOOTH SCRIMSHAWN WHALING",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/whales-tooth-scrimshawn-whaling_904262a736
day1,1287,"WHALES TOOTH SCRIMSHAWN WHALING",200,300,50,3,4,https://live.thomastonauction.com/auction-lot/whales-tooth-scrimshawn-whaling_b0a6e9a16d
day1,1285,"WHALES TOOTH SCRIMSHAWN WHALING",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/whales-tooth-scrimshawn-whaling_cc94a046ee
day1,1296,"WHALES TOOTH USS CONSTITUTION",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/whales-tooth-uss-constitution_1e91e25d12
day1,1209,"WILL FRATES (CA, 1896-1969)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/will-frates-ca-1896-1969_292c75de87
day1,1036,"WILL FRATES (CA, 1896-1969)",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/will-frates-ca-1896-1969_99039004d9
day1,1174,"WILL FRATES (CA, 1896-1969)",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/will-frates-ca-1896-1969_be4937e770
day1,1138,"WILLIAM HENRY HOLMES (DC/IL, 1846-1933)",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/william-henry-holmes-dc-il-1846-1933_de0989b97b
day1,1193,"WILLIAM J. MALONEY (MA/ITALY, 1932 - 2023)",250,350,50,3,2,https://live.thomastonauction.com/auction-lot/william-j-maloney-ma-italy-1932-2023_ff67620443
day1,1073,"WILLIAM MARPLES ULTIMATUM BRASS & EBONY BIT BRACE",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/william-marples-ultimatum-brass-ebony-bit-brace_44557c128f
day1,1042,"WILLIAM & MARY STYLE JAPANNED CHEST",300,500,100,3,5,https://live.thomastonauction.com/auction-lot/william-mary-style-japanned-chest_2cde2fdc24
day1,1122,"WILLIAM MEYEROWITZ (CA, 1887-1981)",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/william-meyerowitz-ca-1887-1981_c103c96aed
day1,1263,"WINCHESTER 1300 HYDRO-COIL SHOTGUN, 12 GA",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/winchester-1300-hydro-coil-shotgun-12-ga_98c884cc87
day1,1269,"WINCHESTER 1300 YOUTH SHOTGUN, 20 GA",200,400,50,3,4,https://live.thomastonauction.com/auction-lot/winchester-1300-youth-shotgun-20-ga_70963f136e
day1,1253,"WINCHESTER MDL 12 SHOTGUN, ENGRAVED BY PAULINE MUERLLE",1500,2000,750,3,6,https://live.thomastonauction.com/auction-lot/winchester-mdl-12-shotgun-engraved-by-pauline-mue_1dcc4b131f
day1,1270,"WINCHESTER MDL. 74, .22 SHORT",200,400,50,3,3,https://live.thomastonauction.com/auction-lot/winchester-mdl-74-22-short_d7495a1287
day1,1484,"WINSLOW HOMER (MA/ME/UK, 1836-1910)",1000,1500,500,3,14,https://live.thomastonauction.com/auction-lot/winslow-homer-ma-me-uk-1836-1910_e60e2cce7e
day1,1412,"WOMAN PICKING BERRIES",300,400,100,3,4,https://live.thomastonauction.com/auction-lot/woman-picking-berries_d357c8ce01
day1,1279,"WWII GERMAN U-BOAT KRIEGSMARINE BAROMETER",800,1200,250,3,3,https://live.thomastonauction.com/auction-lot/wwii-german-u-boat-kriegsmarine-barometer_e5eae7e7c3
day1,1050,"YITZHAK FRENKEL-FRENEL (ISRAEL/UKRAINE, 1899-1981)",400,600,100,3,5,https://live.thomastonauction.com/auction-lot/yitzhak-frenkel-frenel-israel-ukraine-1899-1981_358496f171
day1,1022,"ZOLTAN LESLIE SEPESHY (NY/HUNGSRY, 1898-1974)",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/zoltan-leslie-sepeshy-ny-hungsry-1898-1974_2ecfb0ac3f
day1,1102,"ZUZANA CHALUPOVA (SERBIA, 1925-2001)",600,800,250,3,6,https://live.thomastonauction.com/auction-lot/zuzana-chalupova-serbia-1925-2001_76e68e81ef
day2,2320,"(12) 19TH C. BRITISH STERLING SILVER TEASPOONS",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/12-19th-c-british-sterling-silver-teaspoons_049428414f
day2,2157,"(12) AMERICAN MID-19TH C. COIN SILVER TEASPOONS",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/12-american-mid-19th-c-coin-silver-teaspoons_cc926c26ea
day2,2079,"(13) ASSORTED NAUTICAL FLAGS",200,300,50,3,1,https://live.thomastonauction.com/auction-lot/13-assorted-nautical-flags_fcb2c34d14
day2,2243,"1652 EDITION ""ANATOMY OF MELANCHOLY"" ROBERT BURTON (1577-1640)",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/1652-edition-anatomy-of-melancholy-robert-burton-_5b27bb8d3d
day2,2324,"16TH C. OAK CHILD'S CHAIR",400,600,100,3,7,https://live.thomastonauction.com/auction-lot/16th-c-oak-childs-chair_bde7e41373
day2,2391,"16TH C. WALNUT CASSONE WITH CHARLES V HABSBURG CREST",1500,2500,750,3,5,https://live.thomastonauction.com/auction-lot/16th-c-walnut-cassone-with-charles-v-habsburg-cre_0c22f8699e
day2,2234,"1727 INIGO JONES DESIGN FOLIO PUBL KENT (VOL I ONLY)",1200,1500,600,3,5,https://live.thomastonauction.com/auction-lot/1727-inigo-jones-design-folio-publ-kent-vol-i-only_7fa2ce793f
day2,2404,"1739 GERMAN MASTERS & DOCTORAL DIPLOMAS IN CASE W/ SEAL",300,500,100,3,4,https://live.thomastonauction.com/auction-lot/1739-german-masters-doctoral-diplomas-in-case-w-s_d45f5a3540
day2,2322,"1768 BOOK OF COMMON PRAYER SIGNED SIR JOHN THOROLD, 1772",600,800,250,3,5,https://live.thomastonauction.com/auction-lot/1768-book-of-common-prayer-signed-sir-john-thorol_6be1a62cdb
day2,2160,"1792 WASHINGTON INDIAN PEACE MEDAL (SMALL SIZE)",800,1200,250,3,2,https://live.thomastonauction.com/auction-lot/1792-washington-indian-peace-medal-small-size_37ab813f3c
day2,2356,"17TH C. ALTAR FIGURE OF THE PIETA",1500,2500,750,3,4,https://live.thomastonauction.com/auction-lot/17th-c-altar-figure-of-the-pieta_90cf312e4d
day2,2423,"17TH C. BIRDSEYE VIEW OF PALM SUNDAY PROCESSION",10000,15000,5000,3,2,https://live.thomastonauction.com/auction-lot/17th-c-birdseye-view-of-palm-sunday-procession_c9d3b3d473
day2,2295,"17TH C. CARVED OAK BIBLE BOX",500,700,100,3,4,https://live.thomastonauction.com/auction-lot/17th-c-carved-oak-bible-box_21d9808e46
day2,2471,"17TH C CHINESE BUDDHA WITH TWO CHILDREN",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/17th-c-chinese-buddha-with-two-children_464b937c43
day2,2290,"17TH C. ENGLISH CIVIL WAR HISTORY PAINTING",1500,2500,750,3,5,https://live.thomastonauction.com/auction-lot/17th-c-english-civil-war-history-painting_b13e00d1ea
day2,2379,"17TH C. ITALIAN IVORY CRUCIFIX IN FRAME",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/17th-c-italian-ivory-crucifix-in-frame_99fa843c20
day2,2135,"17TH C. OAK TABLETOP SPINNING WHEEL",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/17th-c-oak-tabletop-spinning-wheel_26e1a70b90
day2,2318,"1807 ROYAL ACADEMY LETTER FROM DAVID AS SECRETARY",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/1807-royal-academy-letter-from-david-as-secretary_5316c4371d
day2,2055,"1820-1830 NEW BEDFORD WHALER'S TRYING HOUSE ACCOUNTS LEDGER",500,700,100,3,3,https://live.thomastonauction.com/auction-lot/1820-1830-new-bedford-whalers-trying-house-accoun_f055a94042
day2,2008,"1824-1826 LOGBOOK WHALING SHIP ""FRANCES"" NEW BEDFORD",2000,3000,1000,3,4,https://live.thomastonauction.com/auction-lot/1824-1826-logbook-whaling-ship-frances-new-bedford_71b0e18b29
day2,2417,"1828 PAINT DECORATED MARRIAGE CHEST",700,900,250,3,4,https://live.thomastonauction.com/auction-lot/1828-paint-decorated-marriage-chest_8b0a3063ae
day2,2131,"1834 FRAMED SAMPLER BY ELIZA RUSSELL",600,800,250,3,3,https://live.thomastonauction.com/auction-lot/1834-framed-sampler-by-eliza-russell_f96bf6702b
day2,2124,"1836 JACQUARD COVERLET, JOHN BROSEY, MANHEIM, PA",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/1836-jacquard-coverlet-john-brosey-manheim-pa_8350100bbb
day2,2107,"1837 EDITION BOWDITCH PRACTICAL NAVIGATOR",200,300,50,3,3,https://live.thomastonauction.com/auction-lot/1837-edition-bowditch-practical-navigator_50c97250c1
day2,2111,"1867 SIGNED EUROPEAN SQUADRON ORDER FROM ADMIRAL DAVID GLASGOW FARRAGUT (1801-1870)",500,700,100,3,5,https://live.thomastonauction.com/auction-lot/1867-signed-european-squadron-order-from-admiral-_1c9e03a5bb
day2,2022,"1886-1887 LOGBOOK HMS ""TEMERAIRE"" & ""MONARCH""",1000,2000,500,3,4,https://live.thomastonauction.com/auction-lot/1886-1887-logbook-hms-temeraire-monarch_08dfde927a
day2,2230,"18TH C. CHERRY CHIPPENDALE SLANT FRONT DESK",800,1200,250,3,4,https://live.thomastonauction.com/auction-lot/18th-c-cherry-chippendale-slant-front-desk_1e75ba9e98
day2,2205,"18TH C. CHIPPENDALE PIECRUST TILT-TOP TEA TABLE",1000,2000,500,3,2,https://live.thomastonauction.com/auction-lot/18th-c-chippendale-piecrust-tilt-top-tea-table_6f2c203b99
day2,2342,"18TH C. FRENCH MINIATURE ON IVORY SIGNED ""CATULLE""",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/18th-c-french-miniature-on-ivory-signed-catulle_6d7c414cbc
day2,2400,"18TH C. ITALIAN CARVED WOOD PRICKET CANDLESTICK",300,400,100,3,1,https://live.thomastonauction.com/auction-lot/18th-c-italian-carved-wood-pricket-candlestick_20e4200768
day2,2388,"18TH C. ITALIAN HARBOR SCENE, UNSIGNED",5000,10000,2500,3,4,https://live.thomastonauction.com/auction-lot/18th-c-italian-harbor-scene-unsigned_80639fce12
day2,2337,"18TH C. MINIATURE FRENCH GENRE SCENE AFTER CHARDIN",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/18th-c-miniature-french-genre-scene-after-chardin_c6e59c0f21
day2,2274,"18TH C. MINIATURE PORTRAIT OF OLIVER CROMWELL",300,400,125,3,3,https://live.thomastonauction.com/auction-lot/18th-c-miniature-portrait-of-oliver-cromwell_00550f517c
day2,2311,"18TH C. PEWTER CHARGER WITH ENGRAVED HERALDIC CREST",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/18th-c-pewter-charger-with-engraved-heraldic-crest_2297ee7038
day2,2312,"18TH C. PINE BIBLE BOX",400,600,100,3,4,https://live.thomastonauction.com/auction-lot/18th-c-pine-bible-box_5bbc877134
day2,2068,"18TH C. PINE SEA CHEST",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/18th-c-pine-sea-chest_7e501573f5
day2,2136,"18TH C. PINE SETTLE BENCH W/ GAME BOARD",800,1200,250,3,2,https://live.thomastonauction.com/auction-lot/18th-c-pine-settle-bench-w-game-board_98ec1096e4
day2,2163,"18TH C. PORTRAIT OF WILLIAM PENN",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/18th-c-portrait-of-william-penn_c07a6b7344
day2,2195,"18TH C. QUEEN ANNE OVAL DROPLEAF TABLE",600,800,250,3,4,https://live.thomastonauction.com/auction-lot/18th-c-queen-anne-oval-dropleaf-table_47894ac5a4
day2,2171,"18TH C. TIGER MAPLE CHIPPENDALE CHEST",1000,1500,500,3,3,https://live.thomastonauction.com/auction-lot/18th-c-tiger-maple-chippendale-chest_928a6fe26a
day2,2174,"18TH C. TIGER MAPLE QUEEN ANNE CHEST ON FRAME",1000,1500,500,3,4,https://live.thomastonauction.com/auction-lot/18th-c-tiger-maple-queen-anne-chest-on-frame_b7683e0335
day2,2146,"18TH NEW ENGLAND PAINTED PINE CHAIR TABLE",1000,2000,500,3,3,https://live.thomastonauction.com/auction-lot/18th-new-england-painted-pine-chair-table_5ab0e9d355
day2,2096,"(19) 19TH C. CARPENTER'S TOOLS, POSSIBLE SHIPBOARD USE",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/19-19th-c-carpenters-tools-possible-shipboard-use_41c8cf9de8
day2,2046,"1950'S VINTAGE STERNBOARD",800,1000,250,3,2,https://live.thomastonauction.com/auction-lot/1950s-vintage-sternboard_b5b31b71e5
day2,2007,"19TH C. 5' LAMINATED HALF HULL",1000,1200,500,3,1,https://live.thomastonauction.com/auction-lot/19th-c-5-laminated-half-hull_969ff18c3c
day2,2097,"19TH C. BRASS AND LEATHER TELESCOPE",300,400,100,3,3,https://live.thomastonauction.com/auction-lot/19th-c-brass-and-leather-telescope_73c8859829
day2,2021,"19TH C. CARVED VIKING ODIN FIGUREHEAD",6000,8000,3000,3,3,https://live.thomastonauction.com/auction-lot/19th-c-carved-viking-odin-figurehead_db747e9a23
day2,2473,"19TH C. CHINESE IVORY FIGURE OF A LADY",500,700,100,3,5,https://live.thomastonauction.com/auction-lot/19th-c-chinese-ivory-figure-of-a-lady_6dac092c76
day2,2494,"19TH C.CHINESE LACQUERED FOLDING GAME BOX",400,600,100,3,3,https://live.thomastonauction.com/auction-lot/19th-c-chinese-lacquered-folding-game-box_062e245173
day2,2419,"19TH C. DRAWING OF ZURICH",300,500,100,3,2,https://live.thomastonauction.com/auction-lot/19th-c-drawing-of-zurich_f9577da86d
day2,2409,"19TH C. DUTCH MARQUETRY INLAID GAMES TABLE",800,1200,250,3,5,https://live.thomastonauction.com/auction-lot/19th-c-dutch-marquetry-inlaid-games-table_66d81cc83b
day2,2042,"19TH C. ENGLISH BRASS TELESCOPE, J.P. CUTTS, SUTTON & SON",300,500,100,3,3,https://live.thomastonauction.com/auction-lot/19th-c-english-brass-telescope-j-p-cutts-sutton-s_c2ef1e79a9
day2,2272,"19TH C. ENGLISH TORTOISESHELL TEA CADDY",1200,1600,600,3,3,https://live.thomastonauction.com/auction-lot/19th-c-english-tortoiseshell-tea-caddy_c2ca75de67
day2,2075,"19TH C. FORGED IRON WHALING FLENSING TOOL",200,300,50,3,2,https://live.thomastonauction.com/auction-lot/19th-c-forged-iron-whaling-flensing-tool_049141a639
